# Exportado el: 2025-06-02 08:20:37
carId;carVal;valId;valVal
26232;ALMACENAMIENTO;1661361;ALMACENAMIENTO: 250 GB M.2 SSD/1 TB 5400 RPM HDD
26232;ALMACENAMIENTO;1661362;ALMACENAMIENTO: 480 GB M.2 SSD NVMe/1 TB 5400 RPM HDD
26232;ALMACENAMIENTO;1661363;ALMACENAMIENTO: 480 GB M.2 SSD NVMe
26232;ALMACENAMIENTO;1661364;ALMACENAMIENTO: 1 TB M.2 SSD NVMe
26232;ALMACENAMIENTO;1661365;ALMACENAMIENTO: 1 TB M.2 SSD
26232;ALMACENAMIENTO;1661366;ALMACENAMIENTO: 250 GB M.2 SSD
26232;ALMACENAMIENTO;1661367;ALMACENAMIENTO: 500 GB M.2 SSD
26232;ALMACENAMIENTO;1661368;ALMACENAMIENTO: 500 GB M.2 SSD NVMe
26232;ALMACENAMIENTO;1661369;ALMACENAMIENTO: 64 GB SSD
26232;ALMACENAMIENTO;1661370;ALMACENAMIENTO: 128 GB SSD/2 TB SSD
26232;ALMACENAMIENTO;1661371;ALMACENAMIENTO: 2 TB SSD
26232;ALMACENAMIENTO;1661372;ALMACENAMIENTO: 256 GB SSD/500 GB HDD 7200 RPM
26232;ALMACENAMIENTO;1661373;ALMACENAMIENTO: 2 TB HDD 5400 RPM
26232;ALMACENAMIENTO;1661374;ALMACENAMIENTO: 2 TB HDD 7200 RPM
26232;ALMACENAMIENTO;1661375;ALMACENAMIENTO: 256 GB SSD / 1 TB SSD
26232;ALMACENAMIENTO;1661376;ALMACENAMIENTO: 512 GB SSD/1 TB HDD 5400 RPM
26232;ALMACENAMIENTO;1661377;ALMACENAMIENTO: 256 GB SSD/1 TB HDD 5400 RPM
26232;ALMACENAMIENTO;1744254;ALMACENAMIENTO: 512 GB M.2 SSD NVMe
26233;PANTALLA;1661378;PANTALLA: LCD CON RETROILUMINACION LED 14" 1366X68 PIXELES
26233;PANTALLA;1661379;PANTALLA: LCD CON RETROILUMINACION LED 21.5" 1920X1080 PIXELES
26233;PANTALLA;1661380;PANTALLA: LCD CON RETROILUMINACION LED TACTIL 23.8" 1920X1080 PIXELES
26233;PANTALLA;1661381;PANTALLA: LCD CON RETROILUMINACION LED 23.0" 1920X1080 PIXELES
26233;PANTALLA;1661382;PANTALLA: LCD CON RETROILUMINACION LED 20.0" 1600X900 PIXELES
26233;PANTALLA;1661383;PANTALLA: LCD CON RETROILUMINACION LED 15.0" 1024X768 PIXELES
26233;PANTALLA;1661384;PANTALLA: LCD CON RETROILUMINACION LED 23.8" 1920X1080 PIXELES
26233;PANTALLA;1661385;PANTALLA: LCD CON RETROILUMINACION LED 19.5" 1600X900 PIXELES
26233;PANTALLA;1661386;PANTALLA: LCD CON RETROILUMINACION LED 14" 1366X768 PIXELES
26233;PANTALLA;1661387;PANTALLA: LCD CON RETROILUMINACION LED 27.0" 1920X1080 PIXELES
26233;PANTALLA;1661388;PANTALLA: LCD CON RETROILUMINACION LED 20.7" 1920X1080 PIXELES
26233;PANTALLA;2747057;PANTALLA: LCD CON RETROILUMINACION LED TACTIL 27.0" 1920X1080 PIXELES
26233;PANTALLA;1747646;PANTALLA: LCD CON RETROILUMINACION LED 10.1" 1920X1200 PIXELES
26233;PANTALLA;3927396;PANTALLA: LCD CON RETROILUMINACION LED 27.0" 2560X1440 PIXELES
26233;PANTALLA;1748793;PANTALLA: LCD CON RETROILUMINACION LED TACTIL 10.1" 1920X1200 PIXELES
26234;CONECTIVIDAD_LAN;1661389;LAN: NO
26234;CONECTIVIDAD_LAN;1661390;LAN: SI
26235;CONECTIVIDAD_WLAN;1661391;WLAN: NO
