Categ;TípoProd;CodProd;DescProd;TipoGen;Caract
ET;PROCESADOR;1664810;PROCESADOR: 2 X INTEL XEON Silver Processor 4214;PROCESADOR;2 X INTEL XEON Silver Processor 4214
ET;PROCESADOR;1664811;PROCESADOR: 2 X INTEL XEON Silver Processor 4210;PROCESADOR;2 X INTEL XEON Silver Processor 4210
ET;PROCESADOR;1664812;PROCESADOR: INTEL XEON E-2224;PROCESADOR;INTEL XEON E-2224
ET;PROCESADOR;1664813;PROCESADOR: INTEL XEON E-2236;PROCESADOR;INTEL XEON E-2236
ET;PROCESADOR;1664814;PROCESADOR: INTEL XEON E-2276G;PROCESADOR;INTEL XEON E-2276G
ET;PROCESADOR;1664815;PROCESADOR: INTEL XEON GOLD 6244;PROCESADOR;INTEL XEON GOLD 6244
ET;PROCESADOR;1664816;PROCESADOR: 2 X INTEL XEON GOLD 6244;PROCESADOR;2 X INTEL XEON GOLD 6244
ET;PROCESADOR;1664817;PROCESADOR: INTEL XEON W-2223;PROCESADOR;INTEL XEON W-2223
ET;PROCESADOR;1664818;PROCESADOR: INTEL CORE I5-7640X;PROCESADOR;INTEL CORE I5-7640X
ET;PROCESADOR;1664819;PROCESADOR: INTEL CORE I7-7820X;PROCESADOR;INTEL CORE I7-7820X
ET;PROCESADOR;1664820;PROCESADOR: INTEL CORE I9-7900X;PROCESADOR;INTEL CORE I9-7900X
ET;PROCESADOR;1664821;PROCESADOR: INTEL CORE I7-7740X;PROCESADOR;INTEL CORE I7-7740X
ET;PROCESADOR;1664822;PROCESADOR: INTEL CORE I3-8100;PROCESADOR;INTEL CORE I3-8100
ET;PROCESADOR;1664823;PROCESADOR: INTEL CORE I3-8350K;PROCESADOR;INTEL CORE I3-8350K
ET;PROCESADOR;1664824;PROCESADOR: INTEL CORE I7-8700K;PROCESADOR;INTEL CORE I7-8700K
ET;PROCESADOR;1664825;PROCESADOR: INTEL CORE I7-8700;PROCESADOR;INTEL CORE I7-8700
ET;PROCESADOR;1664826;PROCESADOR: INTEL CORE I5-8400;PROCESADOR;INTEL CORE I5-8400
ET;PROCESADOR;1664827;PROCESADOR: INTEL CORE I5-8600K;PROCESADOR;INTEL CORE I5-8600K
ET;PROCESADOR;1664828;PROCESADOR: INTEL XEON E3-1245 V6;PROCESADOR;INTEL XEON E3-1245 V6
ET;PROCESADOR;1664829;PROCESADOR: INTEL CORE I3-7100;PROCESADOR;INTEL CORE I3-7100
ET;PROCESADOR;1664830;PROCESADOR: INTEL XEON E3-1225 V6;PROCESADOR;INTEL XEON E3-1225 V6
ET;PROCESADOR;1664831;PROCESADOR: INTEL XEON E5-2650 V4;PROCESADOR;INTEL XEON E5-2650 V4
ET;PROCESADOR;1664832;PROCESADOR: INTEL XEON E5-1607 V4;PROCESADOR;INTEL XEON E5-1607 V4
ET;PROCESADOR;1664833;PROCESADOR: INTEL XEON E5-2630 V4;PROCESADOR;INTEL XEON E5-2630 V4
ET;PROCESADOR;1664834;PROCESADOR: INTEL XEON E3-1231 V3;PROCESADOR;INTEL XEON E3-1231 V3
ET;PROCESADOR;1664835;PROCESADOR: INTEL XEON E3-1245 V5;PROCESADOR;INTEL XEON E3-1245 V5
ET;PROCESADOR;1664836;PROCESADOR: INTEL XEON E5-2670;PROCESADOR;INTEL XEON E5-2670
ET;PROCESADOR;1664837;PROCESADOR: INTEL CORE I7-5930K;PROCESADOR;INTEL CORE I7-5930K
ET;PROCESADOR;1664838;PROCESADOR: INTEL XEON E3-1240 V5;PROCESADOR;INTEL XEON E3-1240 V5
ET;PROCESADOR;1664839;PROCESADOR: INTEL XEON E3-1276 V3;PROCESADOR;INTEL XEON E3-1276 V3
ET;PROCESADOR;1664840;PROCESADOR: 2 X INTEL XEON E5-2660 V3;PROCESADOR;2 X INTEL XEON E5-2660 V3
ET;PROCESADOR;1664841;PROCESADOR: INTEL XEON E5-1680 V4;PROCESADOR;INTEL XEON E5-1680 V4
ET;PROCESADOR;1664842;PROCESADOR: INTEL XEON E3-1220 V5;PROCESADOR;INTEL XEON E3-1220 V5
ET;PROCESADOR;1664843;PROCESADOR: INTEL XEON E5-1607 V3;PROCESADOR;INTEL XEON E5-1607 V3
ET;PROCESADOR;1664844;PROCESADOR: INTEL XEON E5-2603 V2;PROCESADOR;INTEL XEON E5-2603 V2
ET;PROCESADOR;1664845;PROCESADOR: INTEL XEON E5-2637 V4;PROCESADOR;INTEL XEON E5-2637 V4
ET;PROCESADOR;1664846;PROCESADOR: INTEL CORE I7-6700K;PROCESADOR;INTEL CORE I7-6700K
ET;PROCESADOR;1664847;PROCESADOR: INTEL XEON E3-1270 V6;PROCESADOR;INTEL XEON E3-1270 V6
ET;PROCESADOR;1664848;PROCESADOR: INTEL CORE I7-7700;PROCESADOR;INTEL CORE I7-7700
ET;PROCESADOR;1664849;PROCESADOR: INTEL XEON E3-1240 V6;PROCESADOR;INTEL XEON E3-1240 V6
ET;PROCESADOR;1664850;PROCESADOR: INTEL XEON E3-1230 V6;PROCESADOR;INTEL XEON E3-1230 V6
ET;PROCESADOR;1664851;PROCESADOR: INTEL XEON W-2102;PROCESADOR;INTEL XEON W-2102
ET;PROCESADOR;1664852;PROCESADOR: INTEL XEON Silver 4108;PROCESADOR;INTEL XEON Silver 4108
ET;PROCESADOR;1664853;PROCESADOR: INTEL XEON Silver 4116;PROCESADOR;INTEL XEON Silver 4116
ET;PROCESADOR;1664854;PROCESADOR: INTEL XEON W-2123;PROCESADOR;INTEL XEON W-2123
ET;PROCESADOR;1664855;PROCESADOR: INTEL XEON Silver 4114;PROCESADOR;INTEL XEON Silver 4114
ET;PROCESADOR;1664856;PROCESADOR: INTEL XEON E-2126G;PROCESADOR;INTEL XEON E-2126G
ET;PROCESADOR;1664857;PROCESADOR: INTEL XEON E-2146G;PROCESADOR;INTEL XEON E-2146G
ET;PROCESADOR;1664858;PROCESADOR: INTEL XEON E-2176G;PROCESADOR;INTEL XEON E-2176G
ET;PROCESADOR;1664859;PROCESADOR: INTEL XEON E-2144G;PROCESADOR;INTEL XEON E-2144G
ET;PROCESADOR;1664860;PROCESADOR: INTEL XEON E-2104G;PROCESADOR;INTEL XEON E-2104G
ET;PROCESADOR;1664861;PROCESADOR: INTEL XEON W-2255;PROCESADOR;INTEL XEON W-2255
ET;PROCESADOR;1664862;PROCESADOR: 2 X INTEL XEON 5218;PROCESADOR;2 X INTEL XEON 5218
ET;PROCESADOR;1664863;PROCESADOR: AMD Ryzen 5 PRO 2600;PROCESADOR;AMD Ryzen 5 PRO 2600
ET;PROCESADOR;1664864;PROCESADOR: INTEL XEON Gold 6138;PROCESADOR;INTEL XEON Gold 6138
ET;PROCESADOR;1664865;PROCESADOR: INTEL XEON E-2136;PROCESADOR;INTEL XEON E-2136
ET;PROCESADOR;1664866;PROCESADOR: INTEL XEON E-2124G;PROCESADOR;INTEL XEON E-2124G
ET;PROCESADOR;1664867;PROCESADOR: INTEL CORE I5-8500;PROCESADOR;INTEL CORE I5-8500
ET;PROCESADOR;1664868;PROCESADOR: INTEL XEON Gold Processor 6136;PROCESADOR;INTEL XEON Gold Processor 6136
ET;PROCESADOR;1664869;PROCESADOR: INTEL XEON Silver Processor 4114;PROCESADOR;INTEL XEON Silver Processor 4114
ET;PROCESADOR;1664870;PROCESADOR: INTEL XEON Platinum Processor 8176;PROCESADOR;INTEL XEON Platinum Processor 8176
ET;PROCESADOR;1664871;PROCESADOR: INTEL XEON Gold Processor 5118;PROCESADOR;INTEL XEON Gold Processor 5118
ET;PROCESADOR;1664872;PROCESADOR: 2 X INTEL XEON Gold Processor 6136;PROCESADOR;2 X INTEL XEON Gold Processor 6136
ET;PROCESADOR;1664873;PROCESADOR: 2 X INTEL XEON Silver Processor 4114;PROCESADOR;2 X INTEL XEON Silver Processor 4114
ET;PROCESADOR;1664874;PROCESADOR: 2 X INTEL XEON Gold Processor 5118;PROCESADOR;2 X INTEL XEON Gold Processor 5118
ET;PROCESADOR;1664875;PROCESADOR: 2 X INTEL XEON Platinum Processor 8176;PROCESADOR;2 X INTEL XEON Platinum Processor 8176
ET;PROCESADOR;1664876;PROCESADOR: INTEL XEON Gold 6128;PROCESADOR;INTEL XEON Gold 6128
ET;PROCESADOR;1664877;PROCESADOR: INTEL XEON E5-2640 V4;PROCESADOR;INTEL XEON E5-2640 V4
ET;PROCESADOR;1664878;PROCESADOR: 2 X INTEL XEON Gold 6134;PROCESADOR;2 X INTEL XEON Gold 6134
ET;PROCESADOR;1664879;PROCESADOR: INTEL CORE I7-7700T;PROCESADOR;INTEL CORE I7-7700T
ET;PROCESADOR;1664880;PROCESADOR: INTEL XEON W-2195;PROCESADOR;INTEL XEON W-2195
ET;PROCESADOR;1664881;PROCESADOR: INTEL XEON W-2135;PROCESADOR;INTEL XEON W-2135
ET;PROCESADOR;1664882;PROCESADOR: INTEL XEON W-2145;PROCESADOR;INTEL XEON W-2145
ET;PROCESADOR;1664883;PROCESADOR: INTEL XEON W-2175;PROCESADOR;INTEL XEON W-2175
ET;PROCESADOR;1664884;PROCESADOR: INTEL XEON W-2155;PROCESADOR;INTEL XEON W-2155
ET;PROCESADOR;1664885;PROCESADOR: AMD Ryzen 7 1800X;PROCESADOR;AMD Ryzen 7 1800X
ET;PROCESADOR;1664886;PROCESADOR: AMD Ryzen Threadripper 1900X;PROCESADOR;AMD Ryzen Threadripper 1900X
ET;PROCESADOR;1664887;PROCESADOR: AMD Ryzen Threadripper 1950X;PROCESADOR;AMD Ryzen Threadripper 1950X
ET;PROCESADOR;1664888;PROCESADOR: INTEL XEON Gold 6134;PROCESADOR;INTEL XEON Gold 6134
ET;PROCESADOR;1664889;PROCESADOR: 2 X INTEL XEON Silver 4108;PROCESADOR;2 X INTEL XEON Silver 4108
ET;PROCESADOR;1664890;PROCESADOR: INTEL XEON Gold 6130;PROCESADOR;INTEL XEON Gold 6130
ET;PROCESADOR;1664891;PROCESADOR: INTEL CORE I9-7960X;PROCESADOR;INTEL CORE I9-7960X
ET;PROCESADOR;1664892;PROCESADOR: INTEL CORE I9-7920X;PROCESADOR;INTEL CORE I9-7920X
ET;PROCESADOR;1664893;PROCESADOR: INTEL XEON Silver 4110;PROCESADOR;INTEL XEON Silver 4110
ET;PROCESADOR;1664894;PROCESADOR: 2 X INTEL XEON Silver 4116;PROCESADOR;2 X INTEL XEON Silver 4116
ET;PROCESADOR;1664895;PROCESADOR: INTEL CORE I9-7980XE;PROCESADOR;INTEL CORE I9-7980XE
ET;PROCESADOR;1664896;PROCESADOR: INTEL CORE I9-7940X;PROCESADOR;INTEL CORE I9-7940X
ET;PROCESADOR;1664897;PROCESADOR: AMD Ryzen 5 PRO 2500U;PROCESADOR;AMD Ryzen 5 PRO 2500U
ET;PROCESADOR;1664898;PROCESADOR: INTEL XEON Silver 4214;PROCESADOR;INTEL XEON Silver 4214
ET;PROCESADOR;1664899;PROCESADOR: INTEL XEON Gold 5218;PROCESADOR;INTEL XEON Gold 5218
ET;PROCESADOR;1664900;PROCESADOR: INTEL XEON W-3175X;PROCESADOR;INTEL XEON W-3175X
ET;PROCESADOR;1664901;PROCESADOR: INTEL CORE I9-9820X;PROCESADOR;INTEL CORE I9-9820X
ET;PROCESADOR;1664902;PROCESADOR: INTEL CORE I5-9600K;PROCESADOR;INTEL CORE I5-9600K
ET;PROCESADOR;1664903;PROCESADOR: INTEL XEON E3-1225 V5;PROCESADOR;INTEL XEON E3-1225 V5
ET;PROCESADOR;1664904;PROCESADOR: INTEL XEON E-2186G;PROCESADOR;INTEL XEON E-2186G
ET;PROCESADOR;1664907;PROCESADOR: INTEL CORE I7-9700F;PROCESADOR;INTEL CORE I7-9700F
ET;PROCESADOR;1664908;PROCESADOR: INTEL CORE I7-9700KF;PROCESADOR;INTEL CORE I7-9700KF
ET;PROCESADOR;1664909;PROCESADOR: 2 X INTEL XEON GOLD 6230;PROCESADOR;2 X INTEL XEON GOLD 6230
ET;PROCESADOR;1664910;PROCESADOR: AMD Ryzen THREADRIPPER 3970X;PROCESADOR;AMD Ryzen THREADRIPPER 3970X
ET;PROCESADOR;1664911;PROCESADOR: 2 X INTEL XEON GOLD 6246;PROCESADOR;2 X INTEL XEON GOLD 6246
ET;PROCESADOR;1664912;PROCESADOR: AMD Ryzen 9 3900X;PROCESADOR;AMD Ryzen 9 3900X
ET;PROCESADOR;1664913;PROCESADOR: AMD Ryzen 7 3800X;PROCESADOR;AMD Ryzen 7 3800X
ET;PROCESADOR;1664914;PROCESADOR: AMD Ryzen 7 3700X;PROCESADOR;AMD Ryzen 7 3700X
ET;PROCESADOR;1664915;PROCESADOR: INTEL XEON GOLD 6240;PROCESADOR;INTEL XEON GOLD 6240
ET;PROCESADOR;1664916;PROCESADOR: 2 X INTEL XEON GOLD 6240;PROCESADOR;2 X INTEL XEON GOLD 6240
ET;PROCESADOR;1664917;PROCESADOR: INTEL XEON E5-2403 V2;PROCESADOR;INTEL XEON E5-2403 V2
ET;PROCESADOR;1664918;PROCESADOR: INTEL XEON E5-2670 V3;PROCESADOR;INTEL XEON E5-2670 V3
ET;PROCESADOR;1664919;PROCESADOR: INTEL XEON E3-1270 V5;PROCESADOR;INTEL XEON E3-1270 V5
ET;PROCESADOR;1664920;PROCESADOR: INTEL XEON E5-2697A V4;PROCESADOR;INTEL XEON E5-2697A V4
ET;PROCESADOR;1664921;PROCESADOR: INTEL XEON E3-1225 V2;PROCESADOR;INTEL XEON E3-1225 V2
ET;PROCESADOR;1664922;PROCESADOR: INTEL XEON E5-2699 V4;PROCESADOR;INTEL XEON E5-2699 V4
ET;PROCESADOR;1664923;PROCESADOR: INTEL XEON E3-2620 V3;PROCESADOR;INTEL XEON E3-2620 V3
ET;PROCESADOR;1664924;PROCESADOR: INTEL XEON E5-2603 V3;PROCESADOR;INTEL XEON E5-2603 V3
ET;PROCESADOR;1664925;PROCESADOR: INTEL XEON E3-1230 V3;PROCESADOR;INTEL XEON E3-1230 V3
ET;PROCESADOR;1664926;PROCESADOR: INTEL XEON E5-1660 V4;PROCESADOR;INTEL XEON E5-1660 V4
ET;PROCESADOR;1664927;PROCESADOR: INTEL XEON E3-1246 V3;PROCESADOR;INTEL XEON E3-1246 V3
ET;PROCESADOR;1664928;PROCESADOR: INTEL CORE I3-4130;PROCESADOR;INTEL CORE I3-4130
ET;PROCESADOR;1664929;PROCESADOR: INTEL XEON E5-2643 V4;PROCESADOR;INTEL XEON E5-2643 V4
ET;PROCESADOR;1664930;PROCESADOR: INTEL XEON E5-2650 V3;PROCESADOR;INTEL XEON E5-2650 V3
ET;PROCESADOR;1664931;PROCESADOR: 2 X INTEL XEON E5-2650 V3;PROCESADOR;2 X INTEL XEON E5-2650 V3
ET;PROCESADOR;1664932;PROCESADOR: INTEL CORE I5-6600K;PROCESADOR;INTEL CORE I5-6600K
ET;PROCESADOR;1664933;PROCESADOR: INTEL XEON E3-1241 V3;PROCESADOR;INTEL XEON E3-1241 V3
ET;PROCESADOR;1664934;PROCESADOR: INTEL XEON E3-1240 V3;PROCESADOR;INTEL XEON E3-1240 V3
ET;PROCESADOR;1664935;PROCESADOR: INTEL XEON E5-2630 V2;PROCESADOR;INTEL XEON E5-2630 V2
ET;PROCESADOR;1664936;PROCESADOR: INTEL CORE I7-5960X;PROCESADOR;INTEL CORE I7-5960X
ET;PROCESADOR;1664937;PROCESADOR: INTEL XEON E5-1620 V4;PROCESADOR;INTEL XEON E5-1620 V4
ET;PROCESADOR;1664938;PROCESADOR: INTEL XEON E5-1620 V3;PROCESADOR;INTEL XEON E5-1620 V3
ET;PROCESADOR;1664939;PROCESADOR: INTEL XEON E5-2620 V2;PROCESADOR;INTEL XEON E5-2620 V2
ET;PROCESADOR;1664940;PROCESADOR: INTEL XEON E5-2637 V3;PROCESADOR;INTEL XEON E5-2637 V3
ET;PROCESADOR;1664941;PROCESADOR: INTEL XEON E5-1650 V4;PROCESADOR;INTEL XEON E5-1650 V4
ET;PROCESADOR;1664942;PROCESADOR: 2 X INTEL XEON E5-2640 V4;PROCESADOR;2 X INTEL XEON E5-2640 V4
ET;PROCESADOR;1664943;PROCESADOR: INTEL CORE I7-4790K;PROCESADOR;INTEL CORE I7-4790K
ET;PROCESADOR;1664944;PROCESADOR: INTEL CORE I7-6800K;PROCESADOR;INTEL CORE I7-6800K
ET;PROCESADOR;1664945;PROCESADOR: INTEL XEON E5-2620 V3;PROCESADOR;INTEL XEON E5-2620 V3
ET;PROCESADOR;1664946;PROCESADOR: INTEL CORE I5-4440;PROCESADOR;INTEL CORE I5-4440
ET;PROCESADOR;1664947;PROCESADOR: INTEL XEON E5-2690 V4;PROCESADOR;INTEL XEON E5-2690 V4
ET;PROCESADOR;1664948;PROCESADOR: 2 X INTEL XEON E5-2683 V4;PROCESADOR;2 X INTEL XEON E5-2683 V4
ET;PROCESADOR;1664949;PROCESADOR: INTEL XEON E3-1245 V3;PROCESADOR;INTEL XEON E3-1245 V3
ET;PROCESADOR;1664950;PROCESADOR: INTEL XEON E5-1603 V3;PROCESADOR;INTEL XEON E5-1603 V3
ET;PROCESADOR;1664951;PROCESADOR: INTEL XEON E5-2620 V4;PROCESADOR;INTEL XEON E5-2620 V4
ET;PROCESADOR;1664952;PROCESADOR: INTEL XEON E5-2687W V4;PROCESADOR;INTEL XEON E5-2687W V4
ET;PROCESADOR;1664953;PROCESADOR: 2 X INTEL XEON E5-2680 V3;PROCESADOR;2 X INTEL XEON E5-2680 V3
ET;PROCESADOR;1664954;PROCESADOR: INTEL XEON E5-1620;PROCESADOR;INTEL XEON E5-1620
ET;PROCESADOR;1664955;PROCESADOR: INTEL CORE I7-4960X;PROCESADOR;INTEL CORE I7-4960X
ET;PROCESADOR;1664956;PROCESADOR: INTEL XEON E5-2630 V3;PROCESADOR;INTEL XEON E5-2630 V3
ET;PROCESADOR;1664957;PROCESADOR: INTEL XEON E5-2609 V3;PROCESADOR;INTEL XEON E5-2609 V3
ET;PROCESADOR;1664958;PROCESADOR: 2 X INTEL XEON E5-2630 V4;PROCESADOR;2 X INTEL XEON E5-2630 V4
ET;PROCESADOR;1664959;PROCESADOR: INTEL XEON E5-2603 V4;PROCESADOR;INTEL XEON E5-2603 V4
ET;PROCESADOR;1664960;PROCESADOR: INTEL CORE I7-4771;PROCESADOR;INTEL CORE I7-4771
ET;PROCESADOR;1664961;PROCESADOR: INTEL XEON E5-2609 V4;PROCESADOR;INTEL XEON E5-2609 V4
ET;PROCESADOR;1664962;PROCESADOR: INTEL XEON E5-2630;PROCESADOR;INTEL XEON E5-2630
ET;PROCESADOR;1664963;PROCESADOR: INTEL XEON E3-1225 V3;PROCESADOR;INTEL XEON E3-1225 V3
ET;PROCESADOR;1664964;PROCESADOR: INTEL CORE I5-6400;PROCESADOR;INTEL CORE I5-6400
ET;PROCESADOR;1664965;PROCESADOR: INTEL XEON E5-2690 V3;PROCESADOR;INTEL XEON E5-2690 V3
ET;PROCESADOR;1664966;PROCESADOR: INTEL CORE I5-7500;PROCESADOR;INTEL CORE I5-7500
ET;PROCESADOR;1664967;PROCESADOR: INTEL CORE I7-7700K;PROCESADOR;INTEL CORE I7-7700K
ET;PROCESADOR;1664968;PROCESADOR: INTEL CORE I7-7700HQ;PROCESADOR;INTEL CORE I7-7700HQ
ET;PROCESADOR;1664969;PROCESADOR: INTEL XEON E3-1275 V6;PROCESADOR;INTEL XEON E3-1275 V6
ET;PROCESADOR;1664970;PROCESADOR: INTEL XEON E3-1280 V6;PROCESADOR;INTEL XEON E3-1280 V6
ET;PROCESADOR;1664971;PROCESADOR: INTEL CORE I7-7800X;PROCESADOR;INTEL CORE I7-7800X
ET;PROCESADOR;1664972;PROCESADOR: INTEL XEON E3-1280 V5;PROCESADOR;INTEL XEON E3-1280 V5
ET;PROCESADOR;1664973;PROCESADOR: 2 X INTEL XEON E5-2620 V4;PROCESADOR;2 X INTEL XEON E5-2620 V4
ET;PROCESADOR;1664974;PROCESADOR: 2 X INTEL XEON E5-2630 V3;PROCESADOR;2 X INTEL XEON E5-2630 V3
ET;PROCESADOR;1664975;PROCESADOR: INTEL XEON E5-2683 V4;PROCESADOR;INTEL XEON E5-2683 V4
ET;PROCESADOR;1664976;PROCESADOR: INTEL CORE I7-5820K;PROCESADOR;INTEL CORE I7-5820K
ET;PROCESADOR;1664977;PROCESADOR: INTEL XEON E5-2623 V4;PROCESADOR;INTEL XEON E5-2623 V4
ET;PROCESADOR;1664978;PROCESADOR: INTEL CORE I7-6950X;PROCESADOR;INTEL CORE I7-6950X
ET;PROCESADOR;1664979;PROCESADOR: 2 X INTEL XEON E5-2687W V4;PROCESADOR;2 X INTEL XEON E5-2687W V4
ET;PROCESADOR;1664980;PROCESADOR: 2 X INTEL XEON SILVER 431;PROCESADOR;2 X INTEL XEON SILVER 431
ET;PROCESADOR;1664981;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5975WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5975WX
ET;PROCESADOR;1664982;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5965WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5965WX
ET;PROCESADOR;1664983;PROCESADOR: INTEL XEON E3-1230 V5;PROCESADOR;INTEL XEON E3-1230 V5
ET;PROCESADOR;1664984;PROCESADOR: INTEL CORE I7-6700;PROCESADOR;INTEL CORE I7-6700
ET;PROCESADOR;1664985;PROCESADOR: INTEL CORE I7-4790;PROCESADOR;INTEL CORE I7-4790
ET;PROCESADOR;1664986;PROCESADOR: INTEL XEON E5-1650 V3;PROCESADOR;INTEL XEON E5-1650 V3
ET;PROCESADOR;1664987;PROCESADOR: INTEL XEON E5-1603 V4;PROCESADOR;INTEL XEON E5-1603 V4
ET;PROCESADOR;1664988;PROCESADOR: INTEL XEON E5-1630 V4;PROCESADOR;INTEL XEON E5-1630 V4
ET;PROCESADOR;1664989;PROCESADOR: INTEL CORE I7-4770;PROCESADOR;INTEL CORE I7-4770
ET;PROCESADOR;1664990;PROCESADOR: INTEL XEON Gold 5118;PROCESADOR;INTEL XEON Gold 5118
ET;PROCESADOR;1664991;PROCESADOR: 2 X INTEL XEON Gold 5118;PROCESADOR;2 X INTEL XEON Gold 5118
ET;PROCESADOR;1664992;PROCESADOR: 2 X INTEL XEON E5-2609 V4;PROCESADOR;2 X INTEL XEON E5-2609 V4
ET;PROCESADOR;1664993;PROCESADOR: INTEL XEON W-2125;PROCESADOR;INTEL XEON W-2125
ET;PROCESADOR;1664994;PROCESADOR: INTEL XEON W-2133;PROCESADOR;INTEL XEON W-2133
ET;PROCESADOR;1664995;PROCESADOR: INTEL XEON Bronze 3104;PROCESADOR;INTEL XEON Bronze 3104
ET;PROCESADOR;1664996;PROCESADOR: INTEL XEON Bronze 3106;PROCESADOR;INTEL XEON Bronze 3106
ET;PROCESADOR;1664997;PROCESADOR: 2 X INTEL XEON SILVER 4314;PROCESADOR;2 X INTEL XEON SILVER 4314
ET;PROCESADOR;1664998;PROCESADOR: INTEL XEON E3-1271 V3;PROCESADOR;INTEL XEON E3-1271 V3
ET;PROCESADOR;1664999;PROCESADOR: INTEL CORE I7-3770;PROCESADOR;INTEL CORE I7-3770
ET;PROCESADOR;1665000;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5995WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5995WX
ET;PROCESADOR;1665001;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5955WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5955WX
ET;PROCESADOR;1665002;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5945WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5945WX
ET;PROCESADOR;1665003;PROCESADOR: AMD RYZEN THREADRIPPER PRO 3995WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 3995WX
ET;PROCESADOR;2747178;PROCESADOR: AMD RYZEN THREADRIPPER PRO 7955WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 7955WX
ET;PROCESADOR;2747181;PROCESADOR: AMD RYZEN THREADRIPPER PRO 7995WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 7995WX
ET;PROCESADOR;2507204;PROCESADOR: INTEL CORE I9-14900KF;PROCESADOR;INTEL CORE I9-14900KF
ET;PROCESADOR;2776804;PROCESADOR: INTEL XEON W7-2475X;PROCESADOR;INTEL XEON W7-2475X
ET;PROCESADOR;1838431;PROCESADOR: INTEL CORE I5-13500;PROCESADOR;INTEL CORE I5-13500
ET;PROCESADOR;2747180;PROCESADOR: AMD RYZEN THREADRIPPER PRO 7985WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 7985WX
ET;PROCESADOR;2747314;PROCESADOR: INTEL CORE I7-14700KF;PROCESADOR;INTEL CORE I7-14700KF
ET;PROCESADOR;1744505;PROCESADOR: INTEL CORE I7-13700K;PROCESADOR;INTEL CORE I7-13700K
ET;PROCESADOR;1885638;PROCESADOR: INTEL XEON W5-2445 3.10 GHz;PROCESADOR;INTEL XEON W5-2445 3.10 GHz
ET;PROCESADOR;1744504;PROCESADOR: INTEL CORE I7-13700F;PROCESADOR;INTEL CORE I7-13700F
ET;PROCESADOR;2794778;PROCESADOR: INTEL CORE I3-12100;PROCESADOR;INTEL CORE I3-12100
ET;PROCESADOR;2794781;PROCESADOR: INTEL CORE I7-12700F;PROCESADOR;INTEL CORE I7-12700F
ET;PROCESADOR;2794783;PROCESADOR: INTEL CORE I9-12900F;PROCESADOR;INTEL CORE I9-12900F
ET;PROCESADOR;2794779;PROCESADOR: INTEL CORE I5-12400;PROCESADOR;INTEL CORE I5-12400
ET;PROCESADOR;1925507;PROCESADOR: INTEL XEON W5-3435X;PROCESADOR;INTEL XEON W5-3435X
ET;PROCESADOR;2777010;PROCESADOR: INTEL CORE I9-14900;PROCESADOR;INTEL CORE I9-14900
ET;PROCESADOR;1969588;PROCESADOR: 2 X INTEL XEON GOLD 5418Y;PROCESADOR;2 X INTEL XEON GOLD 5418Y
ET;PROCESADOR;1969591;PROCESADOR: 2 X INTEL XEON GOLD 5416S;PROCESADOR;2 X INTEL XEON GOLD 5416S
ET;PROCESADOR;1969572;PROCESADOR: INTEL XEON W5-3433;PROCESADOR;INTEL XEON W5-3433
ET;PROCESADOR;1969570;PROCESADOR: INTEL XEON W5-3423;PROCESADOR;INTEL XEON W5-3423
ET;PROCESADOR;2553743;PROCESADOR: 2 X INTEL XEON SILVER 4416;PROCESADOR;2 X INTEL XEON SILVER 4416
ET;PROCESADOR;2564537;PROCESADOR: INTEL CORE I5-14500;PROCESADOR;INTEL CORE I5-14500
ET;PROCESADOR;2564538;PROCESADOR: INTEL CORE I5-14600;PROCESADOR;INTEL CORE I5-14600
ET;PROCESADOR;2564540;PROCESADOR: INTEL CORE I9-14900;PROCESADOR;INTEL CORE I9-14900
ET;PROCESADOR;2611055;PROCESADOR: INTEL XEON W5-2455X;PROCESADOR;INTEL XEON W5-2455X
ET;PROCESADOR;1925521;PROCESADOR: INTEL XEON GOLD 5418Y;PROCESADOR;INTEL XEON GOLD 5418Y
ET;PROCESADOR;1925524;PROCESADOR: INTEL XEON GOLD 5416S;PROCESADOR;INTEL XEON GOLD 5416S
ET;PROCESADOR;1925501;PROCESADOR: INTEL XEON W3-2425;PROCESADOR;INTEL XEON W3-2425
ET;PROCESADOR;1925503;PROCESADOR: INTEL XEON W3-2435;PROCESADOR;INTEL XEON W3-2435
ET;PROCESADOR;1925515;PROCESADOR: INTEL XEON W9-3495X;PROCESADOR;INTEL XEON W9-3495X
ET;PROCESADOR;2813983;PROCESADOR: INTEL XEON SILVER 4514Y;PROCESADOR;INTEL XEON SILVER 4514Y
ET;PROCESADOR;1925510;PROCESADOR: INTEL XEON W7-3445;PROCESADOR;INTEL XEON W7-3445
